Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob_false,Predicted Prob_true,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.9423994134458191,0.05760058655418086,0,0,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.8729302438046593,0.12706975619534072,0,0,pilot_linking_nl1-8_mg000_aCylcap_bCyl_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.04642093972333361,0.9535790602766664,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.1364247447103366,0.8635752552896634,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.056188806224551024,0.943811193775449,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.10920666934662004,0.89079333065338,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.3197424442127019,0.6802575557872981,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.2845279732383317,0.7154720267616683,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6160705446903203,0.38392945530967976,0,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7514500406712312,0.24854995932876875,0,0,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5437143196638644,0.4562856803361356,0,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.21270737910173854,0.7872926208982615,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.3330567740091135,0.6669432259908865,1,0,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.1876441338932825,0.8123558661067175,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.3826891010402438,0.6173108989597562,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.012280646458072253,0.9877193535419277,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.2535325061521535,0.7464674938478465,1,0,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.8899230219285788,0.11007697807142121,0,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.2441067992292243,0.7558932007707757,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.17835684893272696,0.821643151067273,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.015003029478624863,0.9849969705213751,1,0,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.24634150215208706,0.753658497847913,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.9393926836885126,0.060607316311487365,0,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.12262826808329852,0.8773717319167015,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.3167026756995379,0.6832973243004621,1,0,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.12670351447733585,0.8732964855226641,1,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5182470405679203,0.4817529594320798,0,1,pilot_linking_nl1-8_ms03_aCylcap_bCyl_occ1_dis1_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.49923779652431743,0.5007622034756826,1,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.501678862597088,0.49832113740291195,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6714838072423588,0.32851619275764127,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7741175181559311,0.2258824818440689,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.4264539309126676,0.5735460690873324,1,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7747814183532006,0.22521858164679942,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.8660402861597608,0.1339597138402392,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5905235935945661,0.40947640640543387,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.21772305928997993,0.7822769407100201,1,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5127208153231019,0.4872791846768981,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6382683896870555,0.36173161031294454,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7078546308608846,0.2921453691391154,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6510794765282887,0.3489205234717113,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7074992057434536,0.2925007942565464,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5319074524081775,0.46809254759182256,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.29589314879124173,0.7041068512087583,1,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.554770495237412,0.445229504762588,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6279300005406445,0.3720699994593554,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.4182446896235438,0.5817553103764562,1,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7065671221985264,0.29343287780147365,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.23511866241702895,0.764881337582971,1,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6244752653001238,0.3755247346998763,0,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.61152101336722,0.3884789866327801,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5291389941603204,0.47086100583967966,0,0,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.34410191528593104,0.655898084714069,1,1,pilot_linking_nl2-3_mg01_aCone_bCyl_boxroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5149076899728632,0.4850923100271368,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.244555333605875,0.755444666394125,1,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.18186112217666417,0.8181388778233358,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.10526883032920675,0.8947311696707932,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6828721621940356,0.31712783780596443,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6685876957877441,0.3314123042122558,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5132901762090836,0.4867098237909164,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.753367110442362,0.2466328895576379,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.38310519871935744,0.6168948012806426,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.3425198348915477,0.6574801651084523,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6114478239561792,0.38855217604382075,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0010,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7828907829973792,0.21710921700262073,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0011,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6233496521837429,0.376650347816257,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0012,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.5595127518943607,0.44048724810563933,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0013,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.36225244958568537,0.6377475504143146,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0014,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.02801502110381726,0.9719849788961827,1,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0015,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.23813562125396337,0.7618643787460366,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0016,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.004739644241800178,0.9952603557581998,1,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0017,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.37000116804224015,0.6299988319577599,1,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0018,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.27237750093708646,0.7276224990629135,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0019,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.17011719803156333,0.8298828019684367,1,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0020,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.6960025784545514,0.30399742154544857,0,1,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0021,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7006646389799336,0.29933536102006647,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0022,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.7953448833623893,0.20465511663761066,0,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0023,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
CSWM,linking,linking,0.7105263157894737,0.587378640776699,A,0.27279623292132626,0.7272037670786737,1,0,pilot_linking_nl4-8_mg-005_aCyl_bCyl_occ1_dis1_tdwroom-redyellow_0024,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,no_linking,0,Contrastive,no_linking,0
